epoch,step,train_accuracy_epoch,train_accuracy_step,train_loss_epoch,train_loss_step
99,6254,,1.0,,0.0015366470906883478
99,6259,,1.0,,0.010825259611010551
99,6264,,1.0,,0.0058505116030573845
99,6269,,1.0,,0.004740187432616949
99,6274,,1.0,,0.004080841317772865
99,6279,,1.0,,0.00080647855065763
99,6284,,0.96875,,0.035335931926965714
99,6289,,1.0,,0.0029329927638173103
99,6294,,1.0,,0.0040449108928442
99,6299,,1.0,,0.005705384071916342
99,6299,0.9950000047683716,,0.012563755735754967,
